,Unnamed: 0,price,year,odometer,lat,long,labels
158544,634176,36995,2017.0,29861.0,36.297202,-119.140296,0
21263,85052,1,2014.0,67975.0,27.298747,-82.489287,0
82830,331320,4000,2005.0,147200.0,36.1043,-97.0609,0
69188,276752,18000,2007.0,166000.0,39.4776,-86.4668,0
364648,1458592,17995,2016.0,10663.0,39.894458,-74.937135,0
315897,1263588,9978,2015.0,31715.0,27.7536,-97.4347,0
154474,617896,3699,2001.0,135696.0,39.12357,-121.61091100000002,0
60179,240716,14989,2010.0,95000.0,49.17255,-123.07806399999998,0
100974,403896,16466,2014.0,93303.0,38.219687,-84.54185600000002,0
134206,536824,8450,2010.0,190000.0,34.4689,-93.043,0
427858,1711432,167,2009.0,191719.0,35.6884,-81.3612,0
48259,193036,4500,2002.0,185217.0,38.325624,-85.46862800000002,0
204745,818980,300,1987.0,88000.0,40.0832,-75.8843,0
278697,1114788,5999,2008.0,87000.0,27.2866,-82.477,0
308961,1235844,32000,2014.0,104000.0,30.577012,-98.272533,0
65202,260808,34500,2013.0,60009.0,36.69136500000001,-93.872945,0
69523,278092,8000,2004.0,199000.0,34.6962,-82.2893,0
262760,1051040,16995,2007.0,265721.0,38.1879,-90.4286,0
358425,1433700,1600,1965.0,10467.0,42.2595,-88.8509,0
164750,659000,8555,2012.0,90952.0,35.02422,-120.47218,0
193052,772208,29000,2015.0,70000.0,42.59424,-70.99090600000002,0
222416,889664,1200,2003.0,197000.0,42.988693,-83.693014,0
58983,235932,5500,2006.0,113000.0,38.6083,-78.7875,0
302641,1210564,1800,1999.0,175000.0,45.614034,-108.386684,0
107039,428156,9450,2007.0,181924.0,30.26965,-90.942292,0
307809,1231236,30810,2017.0,21883.0,27.7061,-97.3537,0
97057,388228,14000,2011.0,127237.0,42.3453,-85.2178,0
395911,1583644,26995,2017.0,9171.0,43.0776,-77.6438,0
127804,511216,2495,2001.0,120710.0,35.356063,-97.494714,0
236689,946756,13995,2016.0,42430.0,41.586405,-73.08051,0
369722,1478888,16977,2005.0,140949.0,47.912956,-122.235725,0
89586,358344,17200,2008.0,124000.0,42.7393,-90.4854,0
289075,1156300,9250,2006.0,175614.0,30.621073,-87.043047,0
266295,1065180,800,1995.0,144000.0,39.025385,-92.267132,0
318034,1272136,3800,2008.0,91.0,30.2063,-97.7956,0
355051,1420204,22850,2014.0,104725.0,37.748732,-89.022283,0
41889,167556,11000,2007.0,168720.0,31.036703000000006,-88.264418,0
139800,559200,31500,2009.0,97273.0,39.4991,-76.9101,0
294737,1178948,2900,1990.0,47000.0,28.6354,-81.4888,0
231678,926712,14250,2011.0,143000.0,42.5016,-83.1027,0
242823,971292,10998,2013.0,116975.0,44.73323,-93.287035,0
333452,1333808,24475,2014.0,76000.0,40.5877,-98.3911,0
98605,394420,17500,2008.0,186000.0,34.657607,-87.782814,0
94621,378484,12999,2017.0,11985.0,47.65613,-117.236949,0
58469,233876,3900,2007.0,172000.0,42.8409,-83.4288,0
273610,1094440,7000,2008.0,202112.0,35.1483,-89.9729,0
81699,326796,1300,2000.0,187542.0,41.5401,-72.8189,0
350345,1401380,9500,2008.0,188739.0,38.240849,-78.407021,0
53170,212680,13000,2001.0,346980.0,49.493524,-117.295561,0
388098,1552392,6695,2003.0,94749.0,41.962631,-91.700813,0
206790,827160,750,2003.0,181000.0,40.20641,-75.09944899999998,0
5616,22464,7995,2014.0,85000.0,32.25,-110.8869,0
128911,515644,14500,1956.0,72000.0,34.760708,-98.546684,0
245277,981108,8300,2016.0,28000.0,45.832363,-94.961185,0
142026,568104,14500,2013.0,85000.0,44.053757,-121.302076,0
163206,652824,10999,2012.0,65120.0,39.12357,-121.61091100000002,0
148008,592032,15995,2012.0,90120.0,45.523091,-122.578615,0
208436,833744,26998,2015.0,24506.0,39.838,-104.9988,0
242994,971976,2000,1998.0,152530.0,46.8677,-96.7572,0
49712,198848,37995,2016.0,39822.0,61.21834000000001,-149.865918,0
302108,1208432,1700,2003.0,160000.0,46.9776,-114.0619,0
255906,1023624,3900,1997.0,212000.0,34.408857,-88.58385799999998,0
285464,1141856,6500,2013.0,173000.0,30.286939,-81.554346,0
316486,1265944,9416,2016.0,84153.0,27.656582,-97.481814,0
44128,176512,39880,1969.0,516.0,34.586557,-83.76124300000002,0
78298,313192,50450,2018.0,27.0,49.065869,-122.812419,0
271274,1085096,2200,2005.0,203000.0,35.7797,-87.4775,0
88342,353368,3700,2007.0,83645.0,37.2563,-80.4347,0
297945,1191780,8500,2011.0,146.0,27.4924,-81.4357,0
255608,1022432,2400,2001.0,160000.0,30.4601,-89.0886,0
205725,822900,4250,2000.0,142000.0,40.267207,-76.875568,0
81848,327392,1295,1998.0,171000.0,44.0145,-73.165283,0
72896,291584,1800,1996.0,74000.0,34.3241,-78.71600000000002,0
58637,234548,13297,2013.0,89146.0,38.352058,-77.500399,0
185251,741004,24000,2017.0,25458.0,33.788940000000004,-116.531883,0
371709,1486836,17799,2016.0,30007.0,47.206063,-122.32058700000002,0
297273,1189092,12500,1999.0,79500.0,26.5557,-82.0206,0
65127,260508,950,2002.0,260000.0,35.9251,-88.7688,0
361791,1447164,3000,2005.0,178000.0,38.9906,-88.5584,0
176768,707072,11979,2008.0,235708.0,38.60558,-121.40211,0
120373,481492,11500,2014.0,29680.0,33.4368,-112.3834,0
178776,715104,13000,2008.0,86000.0,34.2556,-118.4208,0
41564,166256,45500,2017.0,31000.0,33.9778,-85.5521,0
141714,566856,16997,2013.0,121710.0,45.523907,-122.538244,0
217682,870728,6900,2009.0,175200.0,41.871458,-85.199462,0
163221,652884,6400,2012.0,145538.0,39.215308,-122.00803,0
278006,1112024,34000,2013.0,29000.0,27.8116,-82.8014,0
300811,1203244,16500,2011.0,145700.0,45.614034,-108.386684,0
294369,1177476,999,2016.0,60000.0,26.805706,-80.081878,0
349342,1397368,3799,2004.0,126969.0,37.336818,-79.239879,0
285114,1140456,32503,2018.0,5.0,28.97366,-81.027426,0
416727,1666908,1800,2003.0,245099.0,38.7922,-95.5616,0
301902,1207608,37000,2012.0,85000.0,48.3534,-114.1784,0
389925,1559700,17500,2016.0,22000.0,42.5241,-92.4497,0
302876,1211504,4800,2004.0,144000.0,46.615171,-112.020241,0
259149,1036596,2800,2000.0,122000.0,38.560695,-92.166119,0
7219,28876,14312,2011.0,153336.0,32.6555,-97.1599,0
146257,585028,2500,1999.0,227340.0,43.9058,-123.0284,0
25996,103984,24999,2006.0,74000.0,44.8574,-93.4376,0
207611,830444,23799,2008.0,127778.0,38.939555,-104.731597,0
194557,778228,22000,2018.0,25598.0,42.1645,-71.1355,0
53392,213568,12457,2004.0,88500.0,34.4038,-119.7194,0
38425,153700,2500,1989.0,116000.0,39.5502,-119.7178,0
93527,374108,39950,2016.0,22900.0,32.004,-106.6058,0
142219,568876,900,1997.0,229.0,43.215185,-123.354492,0
273558,1094232,600,2001.0,3000000.0,35.2017,-89.9715,0
421722,1686888,1700,2002.0,185496.0,36.5,-79.759,0
177537,710148,13888,2009.0,93248.0,37.559243,-122.005711,0
371856,1487424,6900,2004.0,114.0,47.8392,-122.2855,0
193390,773560,6995,2003.0,103769.0,41.668966,-70.269642,0
384376,1537504,1900,2000.0,159000.0,32.730204,-103.134074,0
239685,958740,6900,2006.0,158000.0,44.7609,-93.2753,0
169162,676648,8999,2007.0,104000.0,38.608819,-121.430296,0
89304,357216,4250,2007.0,200.0,40.728,-73.8195,0
368000,1472000,15491,2015.0,28709.0,47.47086,-122.33317,0
303734,1214936,18000,2012.0,89700.0,45.651563,-111.129604,0
139911,559644,8395,2011.0,132578.0,39.44616,-77.05285,0
373791,1495164,39999,2015.0,54164.0,46.234838,-119.128015,0
356204,1424816,5000,2004.0,175000.0,40.0746,-88.1691,0
251066,1004264,14900,2004.0,80742.0,33.9724,-81.2359,0
372292,1489168,10000,2006.0,121600.0,46.249845,-119.475529,0
80912,323648,1950,1997.0,114000.0,40.121,-74.3017,0
137227,548908,5500,2009.0,67000.0,39.287,-76.6476,0
30362,121448,14999,2016.0,57434.0,36.1546,-86.8602,0
181952,727808,21000,2005.0,33186.0,38.4403,-121.8088,0
13456,53824,3000,2006.0,134000.0,35.047856,-90.201359,0
346431,1385724,2999,2000.0,179133.0,39.12014,-78.197721,0
215094,860376,10999,2002.0,87489.0,40.159885,-105.103035,0
135532,542128,2000,2008.0,122741.0,36.45428,-94.114449,0
34428,137712,1000,1998.0,206432.0,41.178134,-76.60000600000002,0
210674,842696,2500,2001.0,207000.0,39.99800000000001,-105.0963,0
38309,153236,11950,2006.0,180571.0,30.808206,-88.071835,0
391880,1567520,3995,2008.0,149403.0,43.9743,-75.9122,0
141219,564876,27997,2016.0,20505.0,42.45365,-123.32129,0
82888,331552,1300,1978.0,120000.0,38.2859,-95.2594,0
269071,1076284,4500,1988.0,92000.0,36.4162,-83.0108,0
379020,1516080,5250,1984.0,89000.0,38.206758,-87.569189,0
34718,138872,17995,2016.0,41239.0,49.089546,-122.649032,0
228574,914296,14995,2013.0,164092.0,43.186723,-84.163862,0
5243,20972,20850,2011.0,104607.0,32.8653,-96.9905,0
360655,1442620,5999,2008.0,115374.0,40.474352,-88.983012,0
211097,844388,27995,2012.0,52925.0,39.077481,-108.570506,0
316875,1267500,18500,2013.0,73971.0,32.345422,-95.341705,0
379852,1519408,6800,2006.0,146000.0,41.5994,-86.7077,0
279834,1119336,22999,2008.0,172636.0,30.206004,-81.59586800000002,0
283394,1133576,5888,2008.0,120871.0,27.5885,-80.3923,0
217568,870272,3200,2002.0,233000.0,42.916872,-82.661063,0
120518,482072,1650,1989.0,119000.0,35.1715,-114.5386,0
337365,1349460,17400,2017.0,19600.0,39.5354,-119.8374,0
260663,1042652,2100,2002.0,215000.0,39.07770900000001,-94.593143,0
345010,1380040,2000,1998.0,102000.0,43.0617,-71.4444,0
230494,921976,34350,2017.0,3000.0,43.321369,-83.730497,0
279650,1118600,7450,2006.0,135815.0,28.013,-82.1339,0
206101,824404,3500,2001.0,105.0,40.442768,-79.81926999999997,0
280391,1121564,6390,2007.0,169954.0,28.30571,-81.39676999999998,0
5902,23608,17995,2016.0,20149.0,37.335355,-79.859385,0
181790,727160,8000,2001.0,155000.0,40.8742,-124.0765,0
348939,1395756,34995,2011.0,115000.0,38.255948,-77.499533,0
412071,1648284,1500,2002.0,196359.0,44.85925200000001,-91.936828,0
106677,426708,24000,2012.0,77500.0,31.0772,-93.1896,0
328301,1313204,10500,1997.0,282000.0,33.4091,-82.6357,0
224748,898992,7800,2007.0,105773.0,44.738768,-85.593978,0
193871,775484,2600,2001.0,136220.0,42.2868,-71.071,0
328325,1313300,3850,2006.0,130000.0,33.746619,-83.85509499999998,0
384907,1539628,9900,2012.0,76000.0,35.072939,-106.540475,0
242335,969340,14988,2009.0,113391.0,44.740067,-94.714901,0
269648,1078592,1200,2005.0,142000.0,36.5107,-87.2757,0
205871,823484,15500,2013.0,44000.0,40.5,-80.1996,0
273223,1092892,20600,2005.0,16000.0,35.7292,-84.3436,0
355447,1421788,9900,2005.0,4580.0,41.96475,-88.10307,0
119349,477396,14600,2005.0,157072.0,32.2691,-110.9845,0
378220,1512880,21000,2008.0,141000.0,41.07790900000001,-85.213326,0
429146,1716584,6500,2012.0,90.0,35.0257,-78.9705,0
31370,125480,7349,2006.0,88747.0,38.50772,-77.37124,0
159231,636924,9998,2005.0,82501.0,37.701135,-121.760168,0
111720,446880,2900,2007.0,157747.0,41.1611,-80.6933,0
423028,1692112,26900,2011.0,136335.0,35.98713499999999,-80.025315,0
127527,510108,2998,2007.0,114173.0,36.192874,-95.75898,0
376672,1506688,18500,2007.0,114000.0,47.577358,-117.217255,0
205197,820788,5600,2006.0,69000.0,40.806369,-75.613449,0
413091,1652364,3200,1999.0,175000.0,42.9959,-87.9944,0
331576,1326304,18900,2010.0,22480.0,40.814266,-96.730386,0
50726,202904,3500,2004.0,125000.0,64.920551,-147.742381,0
260107,1040428,26995,2015.0,92028.0,37.182849,-93.356289,0
342092,1368368,1000,1995.0,130000.0,43.5741,-116.2941,0
197546,790184,2400,2007.0,145000.0,40.6068,-75.4781,0
164305,657220,8000,2008.0,76843.0,37.5395,-122.2998,0
303988,1215952,15799,2016.0,53896.0,47.49447,-111.23625,0
258371,1033484,3500,2004.0,140000.0,44.233312,-102.981638,0
250945,1003780,5450,2005.0,188500.0,34.878913,-82.391818,0
351618,1406472,6000,2005.0,101900.0,37.5498,-77.4588,0
13268,53072,1200,1999.0,240000.0,42.688875,-73.799483,0
245169,980676,5000,2006.0,117600.0,45.604,-94.1591,0
67438,269752,49990,2005.0,34000.0,34.746619,-86.686103,0
205745,822980,7000,2004.0,190000.0,40.3352,-76.7914,0
276449,1105796,5200,2010.0,120.0,29.7304,-82.0971,0
210690,842760,38900,2014.0,62500.0,40.1707,-105.10268899999998,0
340473,1361892,9977,2004.0,131476.0,43.63209000000001,-116.2864,0
424308,1697232,37600,2016.0,40124.0,35.19,-80.83,0
335086,1340344,1495,2003.0,176063.0,37.13066,-113.51233,0
47795,191180,4950,2002.0,77800.0,41.137418,-81.34865699999997,0
28906,115624,5500,2012.0,9800.0,31.793249,-106.243271,0
295068,1180272,5900,2009.0,95000.0,26.2674,-80.2092,0
390986,1563944,23000,2013.0,63000.0,41.658753,-93.619976,0
331127,1324508,4500,2009.0,150000.0,40.828117,-96.694254,0
246655,986620,11500,2012.0,157000.0,43.5623,-91.6368,0
407878,1631512,1500,1999.0,176700.0,44.481402,-89.53407800000002,0
372105,1488420,18999,2008.0,161477.0,47.19977100000001,-122.299016,0
286697,1146788,6795,2013.0,96766.0,29.229324,-81.034784,0
155117,620468,18400,2016.0,33000.0,32.7777,-116.9191,0
235659,942636,850,2007.0,180830.0,41.759519,-72.39008299999998,0
6262,25048,3499,2004.0,167155.0,36.097565,-95.894237,0
241033,964132,37988,2014.0,100810.0,45.487117,-94.15025,0
270489,1081956,1975,1994.0,169000.0,35.2752,-89.7295,0
299831,1199324,5200,2010.0,90000.0,47.5098,-111.3405,0
71350,285400,26950,2013.0,177963.0,43.863669,-95.113893,0
130407,521628,47500,2015.0,43500.0,36.1042,-96.0244,0
402658,1610632,990,2003.0,113000.0,40.6011,-73.9475,0
280366,1121464,6200,2005.0,179000.0,28.435683,-81.39729799999998,0
369895,1479580,399,2000.0,260000.0,48.562,-122.4134,0
330621,1322484,1250,2002.0,133760.0,33.6045,-85.0499,0
27138,108552,75000,2006.0,77000.0,39.7458,-121.8444,0
281308,1125232,1,2013.0,31786.0,28.466088,-81.396429,0
286460,1145840,2800,2004.0,200000.0,29.2219,-81.0095,0
237805,951220,1500,2000.0,121.0,41.2701,-72.9638,0
331938,1327752,7950,2008.0,164771.0,40.770655,-96.654282,0
423842,1695368,8500,2008.0,108183.0,36.022,-79.7821,0
379525,1518100,3488,2007.0,85000.0,41.6563,-85.0198,0
146179,584716,2195,1999.0,192000.0,44.0612,-123.1555,0
140348,561392,6395,2010.0,94800.0,39.1345,-77.1477,0
135564,542256,20699,2016.0,33789.0,36.10861,-94.178762,0
213062,852248,9500,2001.0,154140.0,40.007891,-104.818353,0
10820,43280,8490,2010.0,115189.0,30.455076,-84.34237399999998,0
336214,1344856,16900,2017.0,500.0,40.2972,-111.6705,0
331627,1326508,11988,2005.0,137747.0,41.1345,-96.2458,0
224671,898684,12868,2016.0,74434.0,44.267143,-85.219352,0
81578,326312,8995,2003.0,105823.0,41.781722,-72.533825,0
141825,567300,18995,2014.0,112075.0,45.4021,-122.6144,0
215461,861844,4995,2007.0,145113.0,39.739875,-105.07293500000002,0
200205,800820,14988,2015.0,33088.0,40.197471,-77.172802,0
290869,1163476,16995,2012.0,175582.0,28.763821000000004,-81.282651,0
214629,858516,68900,2015.0,38532.0,39.620464,-104.989098,0
199027,796108,6500,2005.0,115000.0,40.7825,-76.2311,0
342812,1371248,11500,2004.0,175670.0,43.9111,-113.612,0
26071,104284,10995,2003.0,157240.0,44.307057,-93.289528,0
355793,1423172,7000,1996.0,65933.0,42.1292,-89.2659,0
293866,1175464,5999,2013.0,110132.0,27.299383,-82.51384300000002,0
53393,213572,4997,1986.0,82000.0,34.4036,-119.5183,0
304646,1218584,7500,2005.0,252000.0,26.2937,-98.3008,0
429797,1719188,17686,2013.0,77661.0,34.245549,-77.863694,0
243127,972508,19988,2011.0,75653.0,44.0496,-92.4896,0
10701,42804,7995,2005.0,135839.0,39.834179,-75.124291,0
116746,466984,7114,2011.0,150439.0,41.10295900000001,-81.48197900000002,0
248424,993696,9000,2009.0,110771.0,32.838029,-79.831638,0
15154,60616,23995,2014.0,52240.0,49.266498,-122.998938,0
392399,1569596,3900,2008.0,153200.0,41.747,-73.8143,0
75868,303472,27500,2013.0,57000.0,38.15073,-122.44961200000002,0
110058,440232,4950,2002.0,121.0,41.3498,-83.1181,0
365963,1463852,14000,2010.0,57819.0,40.1217,-74.0611,0
399476,1597904,3500,2011.0,125000.0,42.800523,-78.73439300000003,0
169094,676376,20495,2014.0,127808.0,37.797527,-121.189487,0
33550,134200,1,2016.0,60733.0,28.466088,-81.396429,0
233654,934616,5900,2010.0,156747.0,42.3453,-85.2178,0
69838,279352,9998,2008.0,59702.0,41.537981,-96.147722,0
111637,446548,4800,1994.0,58000.0,41.0252,-80.6687,0
76101,304404,5499,1995.0,150486.0,39.12357,-121.61091100000002,0
382449,1529796,1500,2005.0,153000.0,39.7821,-86.0495,0
193405,773620,13975,2014.0,113241.0,42.12091,-71.270647,0
20559,82236,5950,2006.0,83000.0,43.120149,-89.368824,0
171521,686084,27499,2015.0,93054.0,33.1311,-117.086365,0
26627,106508,10500,2012.0,100000.0,39.3476,-84.1181,0
214513,858052,9999,2005.0,173869.0,40.159885,-105.103035,0
208191,832764,8599,2008.0,152895.0,39.5805,-104.9011,0
373765,1495060,12999,2010.0,104564.0,46.234838,-119.128015,0
3368,13472,1300,1999.0,174000.0,48.078997,-96.140772,0
172228,688912,21000,2001.0,133000.0,37.5833,-120.9496,0
271330,1085320,1700,2011.0,127000.0,35.8456,-86.3903,0
23783,95132,26990,2015.0,58000.0,49.204516,-122.926356,0
308059,1232236,25995,2013.0,166480.0,32.931042,-96.74817,0
277652,1110608,12157,2013.0,84907.0,29.176585,-82.155399,0
403465,1613860,14000,2010.0,135000.0,43.0934,-76.403,0
64602,258408,3500,2008.0,165000.0,41.460338,-81.550535,0
298797,1195188,2000,2016.0,35000.0,26.805706,-80.081878,0
67062,268248,22901,2017.0,33329.0,38.4018,-93.785,0
248236,992944,4400,2008.0,159000.0,33.108000000000004,-80.3086,0
291587,1166348,3000,1995.0,253000.0,28.4566,-80.7978,0
145128,580512,1850,1999.0,169000.0,43.203377,-123.350296,0
338616,1354464,22000,2006.0,90000.0,39.524097,-119.862578,0
257717,1030868,9800,2013.0,99000.0,44.778016,-96.461377,0
75960,303840,6995,2006.0,123000.0,44.0223,-121.2985,0
27502,110008,23777,2011.0,34360.0,34.070422,-117.383339,0
150924,603696,3700,2012.0,104000.0,42.1885,-122.693,0
176439,705756,22980,2014.0,59814.0,38.795921,-121.21577,0
141336,565344,14500,2008.0,306460.0,44.628951,-123.054506,0
228400,913600,4800,2006.0,131405.0,44.673663,-85.654501,0
317830,1271320,24905,2016.0,54913.0,35.1977,-101.8949,0
427737,1710948,1000,2001.0,242000.0,35.2731,-80.9571,0
176466,705864,11999,2016.0,47089.0,40.578113,-122.386681,0
316937,1267748,5500,2009.0,106310.0,31.755268,-95.648424,0
73376,293504,6800,2000.0,229000.0,41.350286,-82.27438000000002,0
143800,575200,11500,2011.0,31000.0,45.484,-122.6365,0
147330,589320,7500,2005.0,104000.0,42.3363,-122.8398,0
136237,544948,1500,2001.0,240000.0,39.1041,-76.619,0
217666,870664,7995,2012.0,130750.0,43.186723,-84.163862,0
375330,1501320,12999,2011.0,71916.0,46.234838,-119.128015,0
368435,1473740,17999,2010.0,80511.0,48.7535,-122.469,0
366158,1464632,16500,1973.0,31000.0,40.843,-74.2011,0
177396,709584,21999,2016.0,20000.0,38.614952,-121.271667,0
345937,1383748,6995,2007.0,110723.0,37.3515,-79.9052,0
45774,183096,9800,1978.0,80000.0,34.1312,-81.3318,0
131131,524524,5200,2005.0,109000.0,36.0927,-96.3576,0
136730,546920,12977,2014.0,71986.0,38.63344,-76.90409,0
163212,652848,7499,2012.0,152445.0,39.12357,-121.61091100000002,0
51831,207324,8995,2011.0,147776.0,49.316831,-123.098155,0
210083,840332,5500,2009.0,132800.0,39.8141,-105.1177,0
319331,1277324,16912,2016.0,10834.0,27.7061,-97.3537,0
368725,1474900,18995,2011.0,132050.0,47.670516,-117.115266,0
152136,608544,3500,2005.0,113000.0,35.6406,-120.7003,0
204483,817932,800,2004.0,118668.0,40.1463,-76.87,0
194118,776472,16975,2015.0,42100.0,42.12091,-71.270647,0
119749,478996,29900,2017.0,47506.0,33.68045,-112.035988,0
115535,462140,8990,2015.0,89298.0,41.038262,-81.431303,0
91387,365548,4890,2007.0,105000.0,28.3957,-81.4666,0
342392,1369568,24995,2014.0,49481.0,43.619455,-116.305505,0
413367,1653468,15381,2015.0,56763.0,43.75891,-87.75358,0
249650,998600,3400,2003.0,172000.0,32.8929,-80.0458,0
305076,1220304,25888,2011.0,251.0,30.646533,-97.862731,0
329956,1319824,5500,2006.0,182000.0,34.769628000000004,-84.970086,0
368258,1473032,14991,2014.0,86271.0,47.47086,-122.33317,0
353170,1412680,16800,2017.0,46315.0,37.55,-77.46,0
80043,320172,25688,2015.0,86702.0,49.234133,-122.861002,0
77883,311532,19998,2016.0,60386.0,49.268988,-123.11003999999998,0
251162,1004648,1500,2001.0,176000.0,34.008596000000004,-81.011218,0
153490,613960,23995,2010.0,118805.0,36.807204,-119.871305,0
25295,101180,8995,2002.0,159815.0,40.894535,-74.152367,0
346776,1387104,7995,2009.0,108468.0,37.48946,-77.49375,0
143492,573968,13990,2015.0,96160.0,44.05998,-123.0791,0
388208,1552832,9995,2015.0,80000.0,41.951531,-91.677091,0
262880,1051520,14995,2007.0,141221.0,38.671618,-94.36651,0
55795,223180,3900,2007.0,145392.0,41.2892,-73.9184,0
397503,1590012,3995,2005.0,151925.0,43.091932,-75.19596999999997,0
412974,1651896,18725,2018.0,35105.0,43.19434,-88.69759,0
404233,1616932,27999,2015.0,11700.0,40.8146,-73.5024,0
91625,366500,3500,2000.0,164000.0,36.77925,-119.672872,0
246478,985912,7500,1995.0,74000.0,46.6072,-93.3076,0
8749,34996,85000,2011.0,352329.0,25.885162,-80.366905,0
119429,477716,4995,2006.0,116029.0,33.3527,-111.7809,0
355540,1422160,2500,2007.0,163307.0,41.7582,-88.2971,0
139746,558984,3000,1982.0,66000.0,38.6415,-77.0766,0
62552,250208,13856,2011.0,139461.0,49.234133,-122.861002,0
35566,142264,17500,2001.0,101840.0,42.813874,-73.94466800000002,0
259299,1037196,29950,2018.0,4235.0,38.485592,-91.851291,0
339720,1358880,16995,2016.0,57069.0,44.209041,-72.514597,0
43717,174868,10495,2011.0,115645.0,42.13844,-87.95993,0
397246,1588984,11850,2006.0,120000.0,41.4432,-73.6815,0
313266,1253064,29995,2015.0,201210.0,29.818173,-95.668628,0
426231,1704924,11800,2010.0,170000.0,35.97734600000001,-80.020401,0
354916,1419664,15000,2016.0,67700.0,37.753452,-89.21993499999998,0
164096,656384,15995,2016.0,66454.0,34.394588,-118.925297,0
118834,475336,14500,2012.0,115386.0,41.1867,-83.6806,0
169699,678796,14995,2015.0,57259.0,34.10722,-117.45531,0
293019,1172076,16000,1928.0,1000000.0,27.8957,-81.8127,0
29598,118392,900,1993.0,231000.0,41.9804,-91.7098,0
103392,413568,5800,2006.0,108000.0,46.8394,-100.7843,0
299776,1199104,15400,2013.0,157077.0,27.234099,-80.829894,0
356761,1427044,2000,2006.0,135370.0,42.029434,-87.672452,0
271999,1087996,7990,2010.0,136255.0,36.013627,-84.03359300000002,0
56609,226436,9950,2005.0,209000.0,33.745,-96.5496,0
190855,763420,7800,1998.0,130.0,42.349156,-71.864319,0
124090,496360,5995,2008.0,123177.0,32.2127,-110.8829,0
423858,1695432,32900,2014.0,97661.0,36.277213,-80.339822,0
152728,610912,11900,2016.0,44000.0,33.662088,-117.350807,0
288584,1154336,5999,2008.0,95302.0,27.904688,-81.616659,0
51081,204324,30995,2013.0,81654.0,42.203547,-79.869628,0
190780,763120,9995,2010.0,127221.0,42.584761,-71.815602,0
173691,694764,2995,2002.0,225000.0,34.260842,-118.751324,0
255212,1020848,3000,2000.0,133000.0,32.37,-90.1738,0
277902,1111608,6490,2006.0,119479.0,27.9382,-82.3756,0
116287,465148,8995,2010.0,149280.0,41.56995,-81.574738,0
355922,1423688,800,1994.0,190000.0,41.8167,-89.969,0
182306,729224,10495,2014.0,101098.0,35.4991,-120.68236,0
227407,909628,1600,1993.0,200000.0,41.8968,-85.9923,0
360627,1442508,4995,2002.0,74103.0,37.761006,-89.276646,0
236207,944828,6000,2006.0,60400.0,41.28,-72.8106,0
308617,1234468,11995,2010.0,105139.0,29.852359000000003,-95.412096,0
278480,1113920,13987,2012.0,92419.0,27.4394,-82.5778,0
13055,52220,17611,2014.0,81552.0,40.47632,-86.11591,0
323523,1294092,8950,2014.0,145554.0,31.117802,-97.731133,0
91760,367040,21755,2016.0,57837.0,49.089546,-122.649032,0
345445,1381780,26700,2013.0,40490.0,37.291425,-77.41104,0
360314,1441256,10988,2006.0,92439.0,41.79437100000001,-87.97286,0
302210,1208840,1450,1999.0,188300.0,46.8563,-114.0252,0
90784,363136,6440,2010.0,187438.0,44.87313,-87.89568,0
10128,40512,5700,2006.0,146000.0,29.779667,-82.612038,0
114696,458784,6999,2011.0,117942.0,39.972466,-82.874557,0
168830,675320,1800,1994.0,191724.0,38.113072,-121.14903,0
157455,629820,4850,2006.0,151856.0,34.2007,-118.5391,0
385295,1541180,8995,2007.0,128478.0,35.087685,-106.594475,0
391995,1567980,6899,2012.0,66000.0,42.884707,-78.806113,0
133047,532188,21900,2011.0,124679.0,36.18884,-94.137962,0
281838,1127352,7500,2011.0,106472.0,30.520501,-86.486114,0
403975,1615900,7500,2012.0,87000.0,42.8371,-78.7484,0
209851,839404,3000,2005.0,160000.0,39.9274,-104.9548,0
357128,1428512,24900,2017.0,13000.0,41.602813,-87.768323,0
301673,1206692,14900,2009.0,120000.0,45.763455,-108.576627,0
20772,83088,3999,2008.0,129990.0,42.490235,-96.375912,0
46355,185420,4900,2005.0,169693.0,38.478619,-82.666368,0
251598,1006392,3000,2000.0,114000.0,34.9245,-82.3197,0
212290,849160,25999,2006.0,103396.0,40.159885,-105.103035,0
359409,1437636,650,2001.0,105000.0,42.2166,-89.0512,0
345804,1383216,7995,2009.0,91349.0,37.335208,-79.525315,0
278304,1113216,8900,2002.0,116.0,27.4072,-82.5303,0
214538,858152,129364,1991.0,45858.0,38.843236,-104.776442,0
18063,72252,999,1999.0,181000.0,41.9501,-87.945,0
226604,906416,1700,2009.0,271054.0,43.0111,-83.803,0
64052,256208,22995,2003.0,20938.0,33.1499,-96.8241,0
157310,629240,7999,2013.0,157852.0,36.682563,-121.65397,0
345632,1382528,6477,2005.0,108450.0,38.96537,-77.503136,0
54068,216272,29995,2017.0,34089.0,53.9725,-129.8986,0
29971,119884,2700,2004.0,170000.0,41.327613,-73.05410400000002,0
183082,732328,1500,2014.0,30000.0,40.547,-122.34,0
331357,1325428,15988,2008.0,86959.0,41.1345,-96.2458,0
173861,695444,2500,1968.0,168000.0,34.2996,-118.469365,0
245398,981592,10500,2012.0,93000.0,47.454547,-94.863891,0
304112,1216448,8995,2010.0,49500.0,46.616217,-112.059289,0
209094,836376,4999,2003.0,148950.0,40.18216,-105.10286,0
413513,1654052,7995,2006.0,109017.0,44.688806,-90.20024,0
